customer_id,event_date,metric_name,quantity,unit
CUST-052,2024-03-01,storage_used_gb,201.72,GB
CUST-202,2024-03-02,api_requests,6272.94,requests
CUST-425,2024-03-05,storage_used_gb,73.06,GB
CUST-267,2024-03-30,active_users,199.06,users
CUST-151,2024-03-13,workflow_executions,3562.97,executions
CUST-041,2024-03-09,api_requests,44206.86,requests
CUST-048,2024-03-20,api_requests,28437.49,requests
CUST-232,2024-03-27,storage_used_gb,321.52,GB
CUST-115,2024-03-04,workflow_executions,261.71,executions
CUST-325,2024-03-15,storage_used_gb,227.88,GB
CUST-058,2024-03-29,active_users,19.85,users
CUST-209,2024-03-15,storage_used_gb,280.94,GB
CUST-155,2024-03-31,storage_used_gb,180.43,GB
CUST-461,2024-03-07,api_requests,19555.76,requests
CUST-273,2024-03-07,storage_used_gb,44.74,GB
CUST-251,2024-03-29,api_requests,10888.62,requests
CUST-124,2024-03-19,storage_used_gb,205.31,GB
CUST-188,2024-03-12,api_requests,24929.76,requests
CUST-476,2024-03-29,api_requests,39581.91,requests
CUST-439,2024-03-31,workflow_executions,2041.15,executions
CUST-331,2024-03-15,workflow_executions,2997.32,executions
CUST-197,2024-03-03,active_users,58.3,users
CUST-023,2024-03-16,active_users,114.36,users
CUST-500,2024-03-30,storage_used_gb,967.5,GB
CUST-446,2024-03-04,api_requests,44962.58,requests
CUST-163,2024-03-31,api_requests,48913.18,requests
CUST-333,2024-03-12,workflow_executions,988.39,executions
CUST-257,2024-03-31,workflow_executions,857.58,executions
CUST-246,2024-03-06,active_users,412.61,users
CUST-050,2024-03-02,api_requests,6180.94,requests
CUST-099,2024-03-06,workflow_executions,444.16,executions
CUST-181,2024-03-28,storage_used_gb,49.88,GB
CUST-212,2024-03-29,api_requests,18475.39,requests
CUST-168,2024-03-31,api_requests,27823.56,requests
CUST-122,2024-03-16,active_users,390.69,users
CUST-461,2024-03-16,workflow_executions,2832.13,executions
CUST-244,2024-03-10,storage_used_gb,200.71,GB
CUST-296,2024-03-28,storage_used_gb,303.3,GB
CUST-316,2024-03-10,workflow_executions,60.1,executions
CUST-090,2024-03-07,workflow_executions,1979.74,executions
CUST-125,2024-03-28,active_users,78.64,users
CUST-237,2024-03-08,api_requests,5912.44,requests
CUST-066,2024-03-24,api_requests,24036.31,requests
CUST-120,2024-03-13,api_requests,25206.71,requests
CUST-397,2024-03-12,api_requests,31855.91,requests
CUST-193,2024-03-23,workflow_executions,6022.36,executions
CUST-231,2024-03-01,storage_used_gb,13.27,GB
CUST-033,2024-03-07,workflow_executions,18.74,executions
CUST-277,2024-03-11,api_requests,42377.24,requests
CUST-055,2024-03-22,workflow_executions,1795.49,executions
CUST-191,2024-03-08,workflow_executions,244.69,executions
CUST-283,2024-03-29,workflow_executions,3515.62,executions
CUST-158,2024-03-02,storage_used_gb,78.53,GB
CUST-138,2024-03-14,api_requests,4267.16,requests
CUST-433,2024-03-25,workflow_executions,1412.01,executions
CUST-283,2024-03-11,api_requests,94173.52,requests
CUST-218,2024-03-28,storage_used_gb,126.6,GB
CUST-039,2024-03-27,api_requests,9596.46,requests
CUST-283,2024-03-14,active_users,644.24,users
CUST-290,2024-03-27,workflow_executions,327.62,executions
CUST-050,2024-03-08,api_requests,6334.74,requests
CUST-204,2024-03-02,workflow_executions,1807.8,executions
CUST-223,2024-03-07,workflow_executions,1022.22,executions
CUST-316,2024-03-30,api_requests,48387.22,requests
CUST-025,2024-03-13,workflow_executions,5697.29,executions
CUST-369,2024-03-04,workflow_executions,373.5,executions
CUST-148,2024-03-31,api_requests,13133.82,requests
CUST-120,2024-03-09,active_users,168.94,users
CUST-467,2024-03-23,storage_used_gb,133.06,GB
CUST-083,2024-03-16,active_users,343.69,users
CUST-227,2024-03-13,active_users,429.94,users
CUST-166,2024-03-06,active_users,147.54,users
CUST-058,2024-03-27,active_users,117.34,users
CUST-401,2024-03-23,storage_used_gb,969.17,GB
CUST-221,2024-03-23,workflow_executions,734.05,executions
CUST-184,2024-03-21,workflow_executions,1358.74,executions
CUST-191,2024-03-07,active_users,164.23,users
CUST-339,2024-03-21,api_requests,20077.06,requests
CUST-484,2024-03-03,storage_used_gb,247.36,GB
CUST-318,2024-03-24,workflow_executions,2904.6,executions
CUST-445,2024-03-21,active_users,868.61,users
CUST-383,2024-03-22,active_users,51.78,users
CUST-127,2024-03-06,active_users,147.66,users
CUST-045,2024-03-29,workflow_executions,839.95,executions
CUST-071,2024-03-03,active_users,303.38,users
CUST-325,2024-03-18,storage_used_gb,183.3,GB
CUST-471,2024-03-01,active_users,474.75,users
CUST-203,2024-03-29,api_requests,19871.8,requests
CUST-269,2024-03-19,api_requests,25996.62,requests
CUST-294,2024-03-27,storage_used_gb,498.93,GB
CUST-045,2024-03-01,workflow_executions,1741.97,executions
CUST-471,2024-03-13,active_users,248.06,users
CUST-429,2024-03-10,storage_used_gb,488.01,GB
CUST-279,2024-03-15,storage_used_gb,381.83,GB
CUST-227,2024-03-26,api_requests,42574.59,requests
CUST-133,2024-03-03,storage_used_gb,2.69,GB
CUST-293,2024-03-06,api_requests,41979.32,requests
CUST-189,2024-03-01,workflow_executions,230.14,executions
CUST-156,2024-03-18,active_users,174.57,users
CUST-040,2024-03-13,active_users,1370.91,users
CUST-364,2024-03-04,workflow_executions,504.78,executions
CUST-099,2024-03-23,workflow_executions,545.85,executions
CUST-409,2024-03-02,api_requests,2258.2,requests
CUST-499,2024-03-29,workflow_executions,59.87,executions
CUST-475,2024-03-24,api_requests,13319.21,requests
CUST-141,2024-03-23,active_users,429.45,users
CUST-403,2024-03-11,api_requests,7483.82,requests
CUST-427,2024-03-07,active_users,360.73,users
CUST-370,2024-03-11,storage_used_gb,68.28,GB
CUST-179,2024-03-27,storage_used_gb,13.72,GB
CUST-026,2024-03-18,api_requests,38362.56,requests
CUST-188,2024-03-29,api_requests,20477.39,requests
CUST-317,2024-03-07,storage_used_gb,106.53,GB
CUST-343,2024-03-03,storage_used_gb,209.51,GB
CUST-012,2024-03-21,active_users,401.09,users
CUST-500,2024-03-14,storage_used_gb,479.95,GB
CUST-040,2024-03-27,api_requests,15489.33,requests
CUST-108,2024-03-24,api_requests,20722.32,requests
CUST-476,2024-03-11,api_requests,29249.6,requests
CUST-353,2024-03-23,api_requests,163929.0,requests
CUST-249,2024-03-23,active_users,44.21,users
CUST-112,2024-03-15,workflow_executions,123.11,executions
CUST-240,2024-03-25,storage_used_gb,212.06,GB
CUST-098,2024-03-15,active_users,170.84,users
CUST-414,2024-03-20,workflow_executions,192.77,executions
CUST-433,2024-03-07,workflow_executions,880.3,executions
CUST-428,2024-03-16,storage_used_gb,319.96,GB
CUST-120,2024-03-11,active_users,481.23,users
CUST-216,2024-03-23,storage_used_gb,700.0,GB
CUST-142,2024-03-08,storage_used_gb,28.9,GB
CUST-363,2024-03-30,active_users,495.85,users
CUST-388,2024-03-01,active_users,454.91,users
CUST-309,2024-03-23,active_users,61.73,users
CUST-011,2024-03-12,workflow_executions,272.82,executions
CUST-194,2024-03-08,api_requests,17305.78,requests
CUST-084,2024-03-21,active_users,716.76,users
CUST-322,2024-03-04,workflow_executions,526.11,executions
CUST-212,2024-03-20,active_users,364.99,users
CUST-191,2024-03-06,workflow_executions,194.2,executions
CUST-166,2024-03-29,storage_used_gb,23.46,GB
CUST-345,2024-03-19,workflow_executions,288.55,executions
CUST-117,2024-03-18,api_requests,15293.31,requests
CUST-264,2024-03-18,storage_used_gb,60.34,GB
CUST-210,2024-03-12,workflow_executions,1238.55,executions
CUST-274,2024-03-20,api_requests,19676.53,requests
CUST-348,2024-03-29,storage_used_gb,1791.27,GB
CUST-142,2024-03-03,api_requests,20564.91,requests
CUST-360,2024-03-16,active_users,16.43,users
CUST-389,2024-03-04,api_requests,12055.26,requests
CUST-144,2024-03-13,active_users,1609.7,users
CUST-467,2024-03-29,storage_used_gb,188.6,GB
CUST-003,2024-03-30,api_requests,6275.32,requests
CUST-280,2024-03-08,storage_used_gb,221.48,GB
CUST-166,2024-03-23,workflow_executions,808.8,executions
CUST-037,2024-03-28,api_requests,34176.78,requests
CUST-067,2024-03-14,active_users,49.57,users
CUST-351,2024-03-24,active_users,105.61,users
CUST-206,2024-03-27,workflow_executions,1191.54,executions
CUST-393,2024-03-28,api_requests,11626.27,requests
CUST-360,2024-03-03,api_requests,1677.64,requests
CUST-257,2024-03-21,storage_used_gb,55.3,GB
CUST-291,2024-03-17,storage_used_gb,189.63,GB
CUST-253,2024-03-22,active_users,127.79,users
CUST-373,2024-03-14,storage_used_gb,213.0,GB
CUST-188,2024-03-08,storage_used_gb,155.11,GB
CUST-098,2024-03-22,api_requests,2117.78,requests
CUST-047,2024-03-06,api_requests,43168.01,requests
CUST-422,2024-03-21,api_requests,20071.59,requests
CUST-438,2024-03-16,api_requests,35635.64,requests
CUST-188,2024-03-08,workflow_executions,158.95,executions
CUST-239,2024-03-17,active_users,504.54,users
CUST-415,2024-03-20,active_users,311.41,users
CUST-018,2024-03-24,workflow_executions,253.38,executions
CUST-355,2024-03-02,workflow_executions,543.01,executions
CUST-441,2024-03-07,api_requests,6332.01,requests
CUST-416,2024-03-09,api_requests,10807.85,requests
CUST-232,2024-03-27,storage_used_gb,464.08,GB
CUST-293,2024-03-05,active_users,808.5,users
CUST-336,2024-03-24,storage_used_gb,164.04,GB
CUST-079,2024-03-16,workflow_executions,384.37,executions
CUST-459,2024-03-20,active_users,411.58,users
CUST-274,2024-03-02,active_users,111.75,users
CUST-369,2024-03-24,api_requests,6759.91,requests
CUST-238,2024-03-18,workflow_executions,7668.16,executions
CUST-349,2024-03-30,active_users,111.3,users
CUST-259,2024-03-11,active_users,208.69,users
CUST-413,2024-03-02,workflow_executions,963.57,executions
CUST-235,2024-03-18,workflow_executions,29.87,executions
CUST-086,2024-03-20,api_requests,79832.11,requests
CUST-025,2024-03-11,api_requests,183712.18,requests
CUST-408,2024-03-10,workflow_executions,2237.1,executions
CUST-446,2024-03-11,api_requests,84722.74,requests
CUST-355,2024-03-03,api_requests,20718.49,requests
CUST-439,2024-03-26,storage_used_gb,704.24,GB
CUST-150,2024-03-30,storage_used_gb,131.78,GB
CUST-126,2024-03-15,api_requests,123263.09,requests
CUST-391,2024-03-30,workflow_executions,920.21,executions
CUST-422,2024-03-02,active_users,514.57,users
CUST-253,2024-03-14,workflow_executions,2361.16,executions
CUST-458,2024-03-31,api_requests,86912.61,requests
CUST-247,2024-03-25,storage_used_gb,194.21,GB
CUST-450,2024-03-14,storage_used_gb,376.52,GB
CUST-048,2024-03-08,api_requests,34663.58,requests
CUST-476,2024-03-26,active_users,997.98,users
CUST-389,2024-03-09,active_users,83.5,users
CUST-210,2024-03-22,active_users,88.35,users
CUST-112,2024-03-13,api_requests,4805.03,requests
CUST-390,2024-03-09,api_requests,28763.58,requests
CUST-399,2024-03-30,storage_used_gb,12.25,GB
CUST-401,2024-03-25,workflow_executions,108.43,executions
CUST-434,2024-03-24,storage_used_gb,484.91,GB
CUST-360,2024-03-11,workflow_executions,273.79,executions
CUST-408,2024-03-31,active_users,1786.6,users
CUST-390,2024-03-17,storage_used_gb,435.68,GB
CUST-261,2024-03-01,api_requests,3136.24,requests
CUST-191,2024-03-16,storage_used_gb,6.5,GB
CUST-054,2024-03-06,api_requests,50609.97,requests
CUST-252,2024-03-23,api_requests,20316.07,requests
CUST-447,2024-03-01,storage_used_gb,330.64,GB
CUST-320,2024-03-31,workflow_executions,976.34,executions
CUST-165,2024-03-25,workflow_executions,80.02,executions
CUST-017,2024-03-24,active_users,115.47,users
CUST-353,2024-03-20,active_users,336.96,users
CUST-124,2024-03-11,api_requests,7677.21,requests
CUST-353,2024-03-13,storage_used_gb,1023.42,GB
CUST-445,2024-03-28,api_requests,147655.52,requests
CUST-066,2024-03-10,storage_used_gb,492.64,GB
CUST-101,2024-03-11,active_users,86.68,users
CUST-279,2024-03-26,storage_used_gb,416.46,GB
CUST-342,2024-03-27,active_users,1275.33,users
CUST-327,2024-03-05,workflow_executions,380.15,executions
CUST-234,2024-03-13,api_requests,155285.37,requests
CUST-188,2024-03-26,api_requests,6549.34,requests
CUST-258,2024-03-11,storage_used_gb,84.57,GB
CUST-314,2024-03-29,storage_used_gb,1158.25,GB
CUST-132,2024-03-29,active_users,210.62,users
CUST-065,2024-03-06,workflow_executions,298.3,executions
CUST-364,2024-03-05,storage_used_gb,194.34,GB
CUST-240,2024-03-19,storage_used_gb,226.13,GB
CUST-475,2024-03-10,workflow_executions,199.53,executions
CUST-319,2024-03-10,storage_used_gb,191.06,GB
CUST-327,2024-03-09,workflow_executions,463.38,executions
CUST-463,2024-03-15,active_users,174.68,users
CUST-455,2024-03-18,active_users,679.35,users
CUST-016,2024-03-02,storage_used_gb,1988.51,GB
CUST-342,2024-03-13,workflow_executions,6637.66,executions
CUST-409,2024-03-26,api_requests,38252.01,requests
CUST-458,2024-03-06,active_users,178.17,users
CUST-475,2024-03-09,api_requests,29078.04,requests
CUST-492,2024-03-16,api_requests,76709.44,requests
CUST-290,2024-03-05,storage_used_gb,61.39,GB
CUST-322,2024-03-05,workflow_executions,894.64,executions
CUST-126,2024-03-16,storage_used_gb,1501.27,GB
CUST-218,2024-03-05,api_requests,9130.81,requests
CUST-142,2024-03-29,active_users,114.93,users
CUST-034,2024-03-16,active_users,861.45,users
CUST-156,2024-03-06,workflow_executions,72.37,executions
CUST-335,2024-03-14,api_requests,13959.16,requests
CUST-065,2024-03-25,active_users,46.75,users
CUST-212,2024-03-23,workflow_executions,1328.8,executions
CUST-245,2024-03-19,workflow_executions,1270.44,executions
CUST-319,2024-03-18,storage_used_gb,83.34,GB
CUST-362,2024-03-20,active_users,410.24,users
CUST-395,2024-03-16,storage_used_gb,218.59,GB
CUST-279,2024-03-29,storage_used_gb,98.68,GB
CUST-022,2024-03-13,active_users,198.06,users
CUST-244,2024-03-12,active_users,16.86,users
CUST-123,2024-03-26,api_requests,9175.74,requests
CUST-393,2024-03-28,active_users,375.64,users
CUST-028,2024-03-06,workflow_executions,1647.36,executions
CUST-257,2024-03-20,active_users,193.65,users
CUST-151,2024-03-28,active_users,845.2,users
CUST-010,2024-03-01,api_requests,4794.94,requests
CUST-372,2024-03-28,active_users,691.1,users
CUST-182,2024-03-19,api_requests,6061.51,requests
CUST-474,2024-03-30,active_users,138.55,users
CUST-070,2024-03-04,api_requests,-28430.59,requests
CUST-484,2024-03-10,workflow_executions,122.78,executions
CUST-016,2024-03-08,api_requests,137827.45,requests
CUST-118,2024-03-28,active_users,6.9,users
CUST-165,2024-03-04,active_users,104.94,users
CUST-383,2024-03-24,storage_used_gb,13.82,GB
CUST-390,2024-03-22,workflow_executions,1151.81,executions
CUST-295,2024-03-11,storage_used_gb,260.88,GB
CUST-393,2024-03-10,workflow_executions,552.09,executions
CUST-062,2024-03-14,storage_used_gb,247.04,GB
CUST-017,2024-03-24,api_requests,11890.9,requests
CUST-099,2024-03-25,api_requests,17068.36,requests
CUST-374,2024-03-04,storage_used_gb,514.18,GB
CUST-374,2024-03-20,api_requests,49036.92,requests
CUST-100,2024-03-20,active_users,36.97,users
CUST-348,2024-03-02,api_requests,62014.25,requests
CUST-102,2024-03-04,active_users,91.08,users
CUST-168,2024-03-08,active_users,483.72,users
CUST-273,2024-03-17,active_users,65.01,users
CUST-182,2024-03-19,active_users,227.41,users
CUST-295,2024-03-14,workflow_executions,1125.07,executions
CUST-417,2024-03-17,workflow_executions,786.26,executions
CUST-293,2024-03-01,workflow_executions,980.53,executions
CUST-048,2024-03-05,storage_used_gb,154.65,GB
CUST-105,2024-03-27,api_requests,141625.08,requests
CUST-228,2024-03-26,active_users,115.32,users
CUST-278,2024-03-30,storage_used_gb,289.02,GB
CUST-257,2024-03-03,api_requests,22355.35,requests
CUST-099,2024-03-12,api_requests,14690.81,requests
CUST-162,2024-03-25,api_requests,173213.82,requests
CUST-475,2024-03-23,storage_used_gb,995.39,GB
CUST-249,2024-03-29,api_requests,-4816.75,requests
CUST-389,2024-03-14,api_requests,2209.9,requests
CUST-134,2024-03-11,active_users,116.72,users
CUST-099,2024-03-27,api_requests,6092.73,requests
CUST-218,2024-03-24,api_requests,44368.36,requests
CUST-317,2024-03-21,workflow_executions,794.04,executions
CUST-299,2024-03-03,active_users,232.23,users
CUST-021,2024-03-25,storage_used_gb,44.52,GB
CUST-386,2024-03-31,workflow_executions,152.63,executions
CUST-355,2024-03-10,api_requests,2950.77,requests
CUST-054,2024-03-02,active_users,328.48,users
CUST-152,2024-03-06,workflow_executions,1524.12,executions
CUST-005,2024-03-19,api_requests,16703.04,requests
CUST-099,2024-03-12,active_users,7.86,users
CUST-141,2024-03-02,active_users,334.38,users
CUST-076,2024-03-03,api_requests,22778.1,requests
CUST-327,2024-03-27,workflow_executions,856.67,executions
CUST-192,2024-03-19,active_users,42.22,users
CUST-139,2024-03-21,active_users,72.56,users
CUST-088,2024-03-01,workflow_executions,1552.83,executions
CUST-059,2024-03-18,active_users,257.35,users
CUST-120,2024-03-03,workflow_executions,2223.51,executions
CUST-262,2024-03-15,active_users,485.35,users
CUST-071,2024-03-25,storage_used_gb,367.78,GB
CUST-182,2024-03-31,active_users,137.63,users
CUST-261,2024-03-20,workflow_executions,395.18,executions
CUST-223,2024-03-25,api_requests,16923.74,requests
CUST-058,2024-03-25,workflow_executions,181.27,executions
CUST-462,2024-03-29,api_requests,23435.18,requests
CUST-124,2024-03-23,storage_used_gb,65.34,GB
CUST-061,2024-03-21,storage_used_gb,532.32,GB
CUST-495,2024-03-24,api_requests,18926.49,requests
CUST-394,2024-03-11,workflow_executions,640.27,executions
CUST-424,2024-03-02,storage_used_gb,171.14,GB
CUST-143,2024-03-23,storage_used_gb,159.73,GB
CUST-073,2024-03-03,active_users,140.83,users
CUST-302,2024-03-23,workflow_executions,159.1,executions
CUST-182,2024-03-10,active_users,45.06,users
CUST-251,2024-03-29,api_requests,5324.78,requests
CUST-010,2024-03-16,api_requests,7442.21,requests
CUST-222,2024-03-03,storage_used_gb,134.36,GB
CUST-202,2024-03-08,workflow_executions,322.42,executions
CUST-401,2024-03-17,api_requests,73411.59,requests
CUST-061,2024-03-24,storage_used_gb,8.41,GB
CUST-404,2024-03-15,active_users,128.04,users
CUST-288,2024-03-16,workflow_executions,1163.03,executions
CUST-066,2024-03-10,workflow_executions,943.81,executions
CUST-370,2024-03-06,workflow_executions,188.55,executions
CUST-062,2024-03-09,storage_used_gb,201.94,GB
CUST-118,2024-03-14,workflow_executions,970.03,executions
CUST-499,2024-03-03,active_users,142.91,users
CUST-268,2024-03-10,api_requests,31543.6,requests
CUST-022,2024-03-07,active_users,202.35,users
CUST-133,2024-03-08,api_requests,36714.01,requests
CUST-302,2024-03-29,api_requests,4652.35,requests
CUST-043,2024-03-27,storage_used_gb,996.2,GB
CUST-439,2024-03-02,api_requests,7744.92,requests
CUST-078,2024-03-10,api_requests,3264.11,requests
CUST-003,2024-03-07,active_users,121.69,users
CUST-026,2024-03-25,api_requests,40965.41,requests
CUST-274,2024-03-30,active_users,33.6,users
CUST-499,2024-03-08,storage_used_gb,88.69,GB
CUST-438,2024-03-07,api_requests,6503.78,requests
CUST-069,2024-03-15,api_requests,104569.84,requests
CUST-434,2024-03-03,storage_used_gb,145.59,GB
CUST-408,2024-03-25,workflow_executions,6165.72,executions
CUST-064,2024-03-11,active_users,85.7,users
CUST-427,2024-03-18,active_users,93.17,users
CUST-341,2024-03-07,workflow_executions,10.37,executions
CUST-405,2024-03-02,workflow_executions,169.2,executions
CUST-105,2024-03-29,storage_used_gb,1398.05,GB
CUST-079,2024-03-19,api_requests,251.83,requests
CUST-394,2024-03-20,active_users,14.47,users
CUST-298,2024-03-31,active_users,190.78,users
CUST-058,2024-03-17,active_users,173.67,users
CUST-022,2024-03-29,api_requests,20133.59,requests
CUST-071,2024-03-13,api_requests,55189.65,requests
CUST-145,2024-03-15,workflow_executions,165.89,executions
CUST-385,2024-03-04,api_requests,66384.57,requests
CUST-235,2024-03-13,workflow_executions,520.16,executions
CUST-481,2024-03-11,storage_used_gb,363.1,GB
CUST-336,2024-03-17,storage_used_gb,30.38,GB
CUST-266,2024-03-24,api_requests,157652.36,requests
CUST-328,2024-03-07,api_requests,9172.38,requests
CUST-344,2024-03-29,workflow_executions,5325.2,executions
