customer_id,event_date,metric_name,quantity,unit
CUST-168,2024-01-29,workflow_executions,254.23,executions
CUST-468,2024-01-13,storage_used_gb,117.18,GB
CUST-202,2024-01-04,api_calls,3869.46,calls
CUST-308,2024-01-01,api_calls,-10614.07,calls
CUST-070,2024-01-05,storage_used_gb,94.13,GB
CUST-010,2024-01-13,api_calls,3489.46,calls
CUST-227,2024-01-09,workflow_executions,1254.11,executions
CUST-382,2024-01-20,workflow_executions,2835.08,executions
CUST-274,2024-01-08,active_users,170.09,users
CUST-365,2024-01-27,workflow_executions,1464.51,executions
CUST-046,2024-01-11,workflow_executions,1309.93,executions
CUST-033,2024-01-27,workflow_executions,97.43,executions
CUST-143,2024-01-08,workflow_executions,2726.39,executions
CUST-161,2024-01-28,active_users,1085.11,users
CUST-335,2024-01-30,api_calls,13042.53,calls
CUST-278,2024-01-16,workflow_executions,896.06,executions
CUST-287,2024-01-24,api_calls,16460.71,calls
CUST-330,2024-01-16,api_calls,3008.2,calls
CUST-274,2024-01-04,api_calls,4285.36,calls
CUST-309,2024-01-25,api_calls,1674.99,calls
CUST-444,2024-01-05,api_calls,8453.68,calls
CUST-269,2024-01-09,api_calls,17807.93,calls
CUST-450,2024-01-07,api_calls,41352.82,calls
CUST-136,2024-01-07,api_calls,22565.57,calls
CUST-485,2024-01-20,workflow_executions,793.82,executions
CUST-043,2024-01-15,api_calls,13060.54,calls
CUST-455,2024-01-19,active_users,67.47,users
CUST-322,2024-01-10,storage_used_gb,27.66,GB
CUST-117,2024-01-28,storage_used_gb,179.6,GB
CUST-307,2024-01-21,workflow_executions,3874.46,executions
CUST-413,2024-01-24,active_users,605.57,users
CUST-004,2024-01-18,workflow_executions,190.43,executions
CUST-206,2024-01-08,active_users,121.23,users
CUST-112,2024-01-22,storage_used_gb,79.74,GB
CUST-245,2024-01-03,api_calls,40370.07,calls
CUST-348,2024-01-20,active_users,100.59,users
CUST-143,2024-01-23,active_users,946.12,users
CUST-335,2024-01-28,active_users,179.58,users
CUST-011,2024-01-19,api_calls,42158.51,calls
CUST-047,2024-01-20,active_users,1538.21,users
CUST-223,2024-01-29,storage_used_gb,38.01,GB
CUST-046,2024-01-07,api_calls,7935.52,calls
CUST-017,2024-01-17,api_calls,43177.31,calls
CUST-295,2024-01-06,workflow_executions,3841.33,executions
CUST-259,2024-01-20,storage_used_gb,22.56,GB
CUST-184,2024-01-19,active_users,167.9,users
CUST-210,2024-01-03,workflow_executions,1842.79,executions
CUST-133,2024-01-13,storage_used_gb,304.71,GB
CUST-403,2024-01-21,api_calls,9485.17,calls
CUST-475,2024-01-22,storage_used_gb,878.36,GB
CUST-138,2024-01-10,workflow_executions,309.71,executions
CUST-486,2024-01-04,active_users,371.98,users
CUST-142,2024-01-23,workflow_executions,188.35,executions
CUST-461,2024-01-24,api_calls,30849.22,calls
CUST-084,2024-01-15,storage_used_gb,526.66,GB
CUST-269,2024-01-22,storage_used_gb,227.56,GB
CUST-013,2024-01-29,storage_used_gb,1683.7,GB
CUST-294,2024-01-29,storage_used_gb,250.95,GB
CUST-221,2024-01-01,api_calls,2074.08,calls
CUST-122,2024-01-08,workflow_executions,2896.66,executions
CUST-095,2024-01-28,storage_used_gb,364.19,GB
CUST-188,2024-01-05,active_users,182.16,users
CUST-089,2024-01-24,api_calls,197855.61,calls
CUST-010,2024-01-13,active_users,91.29,users
CUST-033,2024-01-15,storage_used_gb,104.36,GB
CUST-259,2024-01-30,storage_used_gb,101.15,GB
CUST-156,2024-01-28,api_calls,20079.9,calls
CUST-284,2024-01-07,active_users,551.33,users
CUST-247,2024-01-24,storage_used_gb,226.84,GB
CUST-380,2024-01-31,workflow_executions,509.15,executions
CUST-062,2024-01-08,storage_used_gb,51.96,GB
CUST-076,2024-01-18,api_calls,6869.08,calls
CUST-156,2024-01-31,workflow_executions,183.72,executions
CUST-251,2024-01-19,workflow_executions,751.33,executions
CUST-078,2024-01-21,storage_used_gb,434.42,GB
CUST-007,2024-01-31,active_users,246.21,users
CUST-084,2024-01-15,workflow_executions,2387.3,executions
CUST-165,2024-01-17,workflow_executions,470.22,executions
CUST-288,2024-01-18,workflow_executions,1366.57,executions
CUST-216,2024-01-14,storage_used_gb,819.48,GB
CUST-108,2024-01-16,api_calls,40977.18,calls
CUST-349,2024-01-02,storage_used_gb,107.41,GB
CUST-319,2024-01-11,active_users,204.08,users
CUST-484,2024-01-23,active_users,83.07,users
CUST-389,2024-01-23,storage_used_gb,218.0,GB
CUST-387,2024-01-15,active_users,26.24,users
CUST-368,2024-01-31,workflow_executions,1314.4,executions
CUST-189,2024-01-28,active_users,80.68,users
CUST-028,2024-01-14,api_calls,95693.52,calls
CUST-370,2024-01-28,storage_used_gb,42.6,GB
CUST-148,2024-01-27,storage_used_gb,238.36,GB
CUST-074,2024-01-14,api_calls,47479.44,calls
CUST-054,2024-01-06,active_users,522.5,users
CUST-366,2024-01-05,active_users,491.46,users
CUST-419,2024-01-02,workflow_executions,300.24,executions
CUST-476,2024-01-04,api_calls,6029.75,calls
CUST-225,2024-01-27,api_calls,39343.47,calls
CUST-373,2024-01-12,storage_used_gb,17.45,GB
CUST-222,2024-01-01,workflow_executions,2501.04,executions
CUST-231,2024-01-18,storage_used_gb,152.37,GB
CUST-300,2024-01-02,workflow_executions,158.71,executions
CUST-414,2024-01-01,workflow_executions,1645.36,executions
CUST-114,2024-01-14,workflow_executions,1764.47,executions
CUST-424,2024-01-26,storage_used_gb,435.03,GB
CUST-125,2024-01-21,api_calls,19624.58,calls
CUST-227,2024-01-29,workflow_executions,1089.23,executions
CUST-062,2024-01-23,workflow_executions,112.51,executions
CUST-004,2024-01-07,storage_used_gb,224.27,GB
CUST-447,2024-01-28,storage_used_gb,34.75,GB
CUST-252,2024-01-09,storage_used_gb,-132.32,GB
CUST-470,2024-01-30,active_users,259.37,users
CUST-297,2024-01-26,storage_used_gb,675.23,GB
CUST-476,2024-01-07,active_users,124.99,users
CUST-071,2024-01-01,api_calls,22452.69,calls
CUST-365,2024-01-19,api_calls,64480.96,calls
CUST-267,2024-01-01,active_users,281.9,users
CUST-397,2024-01-22,storage_used_gb,282.48,GB
CUST-253,2024-01-15,workflow_executions,2639.71,executions
CUST-258,2024-01-05,active_users,130.72,users
CUST-382,2024-01-17,api_calls,70292.5,calls
CUST-474,2024-01-20,storage_used_gb,205.03,GB
CUST-025,2024-01-09,storage_used_gb,248.84,GB
CUST-492,2024-01-12,storage_used_gb,15.87,GB
CUST-359,2024-01-01,api_calls,25068.37,calls
CUST-191,2024-01-23,api_calls,9525.66,calls
CUST-460,2024-01-28,storage_used_gb,47.1,GB
CUST-172,2024-01-16,api_calls,18303.25,calls
CUST-227,2024-01-28,api_calls,29107.47,calls
CUST-261,2024-01-05,active_users,39.23,users
CUST-017,2024-01-01,active_users,7.03,users
CUST-053,2024-01-29,api_calls,155174.53,calls
CUST-267,2024-01-06,api_calls,11945.49,calls
CUST-494,2024-01-30,active_users,813.39,users
CUST-383,2024-01-29,api_calls,873.09,calls
CUST-344,2024-01-18,workflow_executions,7634.54,executions
CUST-445,2024-01-17,workflow_executions,2853.14,executions
CUST-300,2024-01-06,api_calls,7017.58,calls
CUST-460,2024-01-03,api_calls,34312.97,calls
CUST-217,2024-01-24,active_users,333.22,users
CUST-267,2024-01-11,storage_used_gb,407.55,GB
CUST-228,2024-01-11,api_calls,44058.7,calls
CUST-394,2024-01-31,active_users,152.03,users
CUST-314,2024-01-12,active_users,1874.78,users
CUST-388,2024-01-29,workflow_executions,662.53,executions
CUST-467,2024-01-21,storage_used_gb,164.48,GB
CUST-050,2024-01-20,active_users,83.01,users
CUST-355,2024-01-10,api_calls,3815.07,calls
CUST-264,2024-01-06,active_users,335.72,users
CUST-224,2024-01-12,workflow_executions,746.98,executions
CUST-316,2024-01-11,workflow_executions,412.67,executions
CUST-067,2024-01-27,workflow_executions,731.14,executions
CUST-053,2024-01-20,workflow_executions,7915.08,executions
CUST-320,2024-01-12,api_calls,12996.77,calls
CUST-127,2024-01-13,api_calls,25073.41,calls
CUST-488,2024-01-02,storage_used_gb,384.92,GB
CUST-047,2024-01-23,workflow_executions,3908.37,executions
CUST-364,2024-01-15,workflow_executions,875.8,executions
CUST-026,2024-01-30,storage_used_gb,349.86,GB
CUST-203,2024-01-02,workflow_executions,899.21,executions
CUST-264,2024-01-13,api_calls,41315.84,calls
CUST-259,2024-01-13,active_users,151.4,users
CUST-446,2024-01-13,storage_used_gb,547.12,GB
CUST-401,2024-01-26,api_calls,87609.58,calls
CUST-039,2024-01-28,storage_used_gb,30.01,GB
CUST-402,2024-01-14,storage_used_gb,295.04,GB
CUST-134,2024-01-12,active_users,346.13,users
CUST-218,2024-01-12,active_users,215.43,users
CUST-316,2024-01-02,active_users,413.39,users
CUST-441,2024-01-22,storage_used_gb,24.77,GB
CUST-470,2024-01-11,storage_used_gb,171.68,GB
CUST-005,2024-01-31,api_calls,15772.0,calls
CUST-412,2024-01-21,active_users,274.0,users
CUST-165,2024-01-04,api_calls,20127.62,calls
CUST-388,2024-01-27,api_calls,32427.71,calls
CUST-441,2024-01-17,workflow_executions,31.92,executions
CUST-231,2024-01-07,workflow_executions,834.32,executions
CUST-184,2024-01-04,api_calls,32654.24,calls
CUST-447,2024-01-31,api_calls,4723.28,calls
CUST-488,2024-01-01,active_users,6.06,users
CUST-079,2024-01-18,storage_used_gb,75.94,GB
CUST-237,2024-01-23,storage_used_gb,356.44,GB
CUST-191,2024-01-14,active_users,35.24,users
CUST-361,2024-01-27,storage_used_gb,192.5,GB
CUST-026,2024-01-03,storage_used_gb,153.58,GB
CUST-067,2024-01-22,storage_used_gb,323.79,GB
CUST-037,2024-01-20,api_calls,37261.39,calls
CUST-382,2024-01-02,workflow_executions,870.41,executions
CUST-033,2024-01-10,active_users,122.25,users
CUST-152,2024-01-27,workflow_executions,3252.93,executions
CUST-463,2024-01-19,api_calls,467.47,calls
CUST-258,2024-01-02,active_users,191.75,users
CUST-216,2024-01-07,workflow_executions,1187.32,executions
CUST-315,2024-01-09,workflow_executions,1016.65,executions
CUST-216,2024-01-13,storage_used_gb,274.76,GB
CUST-322,2024-01-19,workflow_executions,48.41,executions
CUST-208,2024-01-23,workflow_executions,1609.76,executions
CUST-498,2024-01-15,api_calls,72070.2,calls
CUST-390,2024-01-29,active_users,391.66,users
CUST-159,2024-01-03,api_calls,22358.16,calls
CUST-416,2024-01-06,active_users,460.97,users
CUST-345,2024-01-02,api_calls,5533.75,calls
CUST-302,2024-01-21,active_users,63.81,users
CUST-392,2024-01-24,storage_used_gb,490.34,GB
CUST-105,2024-01-04,storage_used_gb,1504.19,GB
CUST-249,2024-01-27,active_users,172.15,users
CUST-295,2024-01-15,active_users,964.39,users
CUST-351,2024-01-27,storage_used_gb,321.56,GB
CUST-252,2024-01-22,storage_used_gb,66.13,GB
CUST-138,2024-01-23,workflow_executions,89.89,executions
CUST-205,2024-01-25,active_users,779.36,users
CUST-062,2024-01-08,active_users,24.1,users
CUST-494,2024-01-27,workflow_executions,207.08,executions
CUST-025,2024-01-20,workflow_executions,661.89,executions
CUST-064,2024-01-29,workflow_executions,681.54,executions
CUST-355,2024-01-27,api_calls,10026.51,calls
CUST-314,2024-01-03,api_calls,26793.49,calls
CUST-460,2024-01-28,workflow_executions,422.32,executions
CUST-416,2024-01-17,active_users,101.76,users
CUST-484,2024-01-20,api_calls,12878.75,calls
CUST-060,2024-01-17,storage_used_gb,147.62,GB
CUST-261,2024-01-07,active_users,72.29,users
CUST-115,2024-01-18,api_calls,104564.61,calls
CUST-182,2024-01-24,active_users,14.14,users
CUST-127,2024-01-31,workflow_executions,597.56,executions
CUST-486,2024-01-09,api_calls,4137.44,calls
CUST-345,2024-01-12,workflow_executions,834.56,executions
CUST-459,2024-01-12,workflow_executions,1980.56,executions
CUST-252,2024-01-22,storage_used_gb,87.09,GB
CUST-360,2024-01-28,workflow_executions,375.13,executions
CUST-236,2024-01-19,storage_used_gb,436.41,GB
CUST-125,2024-01-24,storage_used_gb,77.31,GB
CUST-278,2024-01-29,api_calls,11810.36,calls
CUST-329,2024-01-06,api_calls,24243.56,calls
CUST-404,2024-01-15,api_calls,11848.99,calls
CUST-455,2024-01-07,storage_used_gb,207.91,GB
CUST-028,2024-01-26,api_calls,30066.59,calls
CUST-118,2024-01-24,active_users,122.79,users
CUST-224,2024-01-15,storage_used_gb,245.12,GB
CUST-190,2024-01-12,workflow_executions,1365.58,executions
CUST-062,2024-01-18,api_calls,2740.23,calls
CUST-298,2024-01-19,workflow_executions,197.22,executions
CUST-250,2024-01-20,storage_used_gb,945.83,GB
CUST-187,2024-01-11,active_users,333.81,users
CUST-468,2024-01-21,storage_used_gb,44.15,GB
CUST-427,2024-01-20,active_users,406.64,users
CUST-168,2024-01-28,workflow_executions,1019.76,executions
CUST-303,2024-01-28,api_calls,18715.7,calls
CUST-152,2024-01-14,active_users,353.18,users
CUST-026,2024-01-27,api_calls,31312.89,calls
CUST-240,2024-01-27,api_calls,7175.52,calls
CUST-264,2024-01-17,workflow_executions,1568.42,executions
CUST-230,2024-01-29,storage_used_gb,49.21,GB
CUST-417,2024-01-04,storage_used_gb,372.39,GB
CUST-399,2024-01-07,api_calls,36353.0,calls
CUST-227,2024-01-08,storage_used_gb,242.32,GB
CUST-251,2024-01-28,workflow_executions,473.57,executions
CUST-459,2024-01-25,workflow_executions,479.33,executions
CUST-466,2024-01-15,storage_used_gb,103.94,GB
CUST-475,2024-01-18,workflow_executions,1211.27,executions
CUST-210,2024-01-15,workflow_executions,1405.23,executions
CUST-021,2024-01-05,api_calls,5777.39,calls
CUST-353,2024-01-15,storage_used_gb,1925.38,GB
CUST-500,2024-01-24,workflow_executions,1473.14,executions
CUST-329,2024-01-26,active_users,1324.28,users
CUST-408,2024-01-11,workflow_executions,7479.94,executions
CUST-025,2024-01-21,active_users,1462.99,users
CUST-083,2024-01-18,active_users,391.81,users
CUST-288,2024-01-10,storage_used_gb,86.03,GB
CUST-258,2024-01-28,api_calls,1491.21,calls
CUST-268,2024-01-19,storage_used_gb,867.81,GB
CUST-363,2024-01-07,api_calls,49155.74,calls
CUST-226,2024-01-22,workflow_executions,5189.46,executions
CUST-098,2024-01-23,workflow_executions,226.53,executions
CUST-280,2024-01-24,workflow_executions,1200.17,executions
CUST-462,2024-01-06,storage_used_gb,107.28,GB
CUST-467,2024-01-31,workflow_executions,288.76,executions
CUST-077,2024-01-25,workflow_executions,575.36,executions
CUST-277,2024-01-18,api_calls,23082.42,calls
CUST-322,2024-01-24,active_users,155.42,users
CUST-212,2024-01-16,api_calls,1405.76,calls
CUST-055,2024-01-07,active_users,366.64,users
CUST-115,2024-01-23,workflow_executions,7663.47,executions
CUST-279,2024-01-11,api_calls,24646.35,calls
CUST-461,2024-01-07,storage_used_gb,304.1,GB
CUST-484,2024-01-28,workflow_executions,648.31,executions
CUST-290,2024-01-10,storage_used_gb,67.66,GB
CUST-236,2024-01-12,workflow_executions,1521.11,executions
CUST-163,2024-01-24,active_users,268.38,users
CUST-012,2024-01-21,storage_used_gb,320.73,GB
CUST-424,2024-01-17,workflow_executions,768.88,executions
CUST-348,2024-01-11,storage_used_gb,660.46,GB
CUST-003,2024-01-23,api_calls,7547.93,calls
CUST-426,2024-01-15,storage_used_gb,203.24,GB
CUST-335,2024-01-17,api_calls,32151.63,calls
CUST-145,2024-01-26,workflow_executions,528.83,executions
CUST-425,2024-01-05,workflow_executions,641.69,executions
CUST-027,2024-01-11,workflow_executions,819.22,executions
CUST-252,2024-01-05,active_users,449.36,users
CUST-253,2024-01-02,storage_used_gb,826.02,GB
CUST-039,2024-01-31,workflow_executions,982.8,executions
CUST-123,2024-01-23,workflow_executions,303.13,executions
CUST-342,2024-01-01,active_users,1895.83,users
CUST-084,2024-01-20,active_users,890.45,users
CUST-495,2024-01-09,storage_used_gb,47.13,GB
CUST-217,2024-01-18,storage_used_gb,216.68,GB
CUST-462,2024-01-16,api_calls,22009.86,calls
CUST-383,2024-01-26,api_calls,8259.1,calls
CUST-494,2024-01-20,api_calls,57413.22,calls
CUST-277,2024-01-01,storage_used_gb,20.66,GB
CUST-484,2024-01-20,api_calls,6426.98,calls
CUST-372,2024-01-10,api_calls,29677.99,calls
CUST-482,2024-01-13,workflow_executions,67.68,executions
CUST-131,2024-01-18,active_users,173.87,users
CUST-123,2024-01-07,storage_used_gb,16.16,GB
CUST-288,2024-01-24,workflow_executions,1391.04,executions
CUST-284,2024-01-26,api_calls,63168.47,calls
CUST-136,2024-01-03,active_users,17.8,users
CUST-134,2024-01-08,storage_used_gb,122.93,GB
CUST-026,2024-01-01,api_calls,34123.79,calls
CUST-142,2024-01-31,storage_used_gb,34.84,GB
CUST-203,2024-01-04,workflow_executions,308.75,executions
CUST-079,2024-01-22,api_calls,1539.9,calls
CUST-191,2024-01-16,workflow_executions,161.08,executions
CUST-495,2024-01-29,active_users,137.46,users
CUST-268,2024-01-27,workflow_executions,218.24,executions
CUST-156,2024-01-21,workflow_executions,914.01,executions
CUST-423,2024-01-12,workflow_executions,3548.23,executions
CUST-076,2024-01-16,storage_used_gb,53.57,GB
CUST-231,2024-01-16,api_calls,18275.29,calls
CUST-389,2024-01-02,storage_used_gb,140.18,GB
CUST-079,2024-01-10,storage_used_gb,76.16,GB
CUST-003,2024-01-17,storage_used_gb,114.87,GB
CUST-071,2024-01-03,api_calls,57433.52,calls
CUST-287,2024-01-05,storage_used_gb,194.47,GB
CUST-364,2024-01-29,workflow_executions,856.01,executions
CUST-045,2024-01-07,api_calls,42175.42,calls
CUST-023,2024-01-15,active_users,249.72,users
CUST-453,2024-01-20,storage_used_gb,321.27,GB
CUST-339,2024-01-28,storage_used_gb,-170.59,GB
CUST-291,2024-01-23,api_calls,24413.38,calls
CUST-076,2024-01-02,workflow_executions,810.04,executions
CUST-481,2024-01-14,active_users,642.95,users
CUST-286,2024-01-08,api_calls,12073.85,calls
CUST-317,2024-01-08,workflow_executions,911.25,executions
CUST-478,2024-01-20,storage_used_gb,295.11,GB
CUST-126,2024-01-27,api_calls,69369.61,calls
CUST-118,2024-01-13,storage_used_gb,156.54,GB
CUST-420,2024-01-09,workflow_executions,593.68,executions
CUST-500,2024-01-20,storage_used_gb,602.3,GB
CUST-258,2024-01-23,workflow_executions,119.25,executions
CUST-226,2024-01-03,storage_used_gb,1070.95,GB
CUST-218,2024-01-10,api_calls,25094.31,calls
CUST-028,2024-01-18,storage_used_gb,996.37,GB
CUST-394,2024-01-02,api_calls,47863.44,calls
CUST-258,2024-01-12,workflow_executions,475.0,executions
CUST-399,2024-01-16,active_users,294.79,users
CUST-039,2024-01-10,workflow_executions,573.71,executions
CUST-225,2024-01-26,active_users,1327.09,users
CUST-236,2024-01-07,storage_used_gb,-76.07,GB
CUST-095,2024-01-08,storage_used_gb,355.38,GB
CUST-208,2024-01-02,workflow_executions,1264.27,executions
CUST-052,2024-01-21,active_users,36.85,users
CUST-053,2024-01-01,workflow_executions,2797.29,executions
CUST-361,2024-01-17,storage_used_gb,459.92,GB
CUST-194,2024-01-01,storage_used_gb,173.41,GB
CUST-141,2024-01-25,api_calls,62827.85,calls
CUST-073,2024-01-11,api_calls,7830.4,calls
CUST-033,2024-01-09,api_calls,18228.61,calls
CUST-337,2024-01-23,active_users,242.66,users
CUST-486,2024-01-06,api_calls,39650.08,calls
CUST-025,2024-01-04,api_calls,153007.24,calls
CUST-468,2024-01-09,storage_used_gb,65.92,GB
